t,beta,r,d,gamma,sigma
924,0.061992644,0.071220135,0.000142411,0.000100719,0.05
925,0.061992644,0.071220135,0.000142411,0.000100719,0.05
926,0.061992644,0.071220135,0.000142411,0.000100719,0.05
927,0.061992644,0.071220135,0.000142411,0.000100719,0.05
928,0.061992644,0.071220135,0.000142411,0.000100719,0.05
929,0.061992644,0.071220135,0.000142411,0.000100719,0.05
930,0.061992644,0.071220135,0.000142411,0.000100719,0.05
931,0.061992644,0.071220135,0.000142411,0.000100719,0.05
932,0.061992644,0.071220135,0.000142411,0.000100719,0.05
933,0.061992644,0.071220135,0.000142411,0.000100719,0.05
934,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
935,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
936,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
937,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
938,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
939,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
940,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
941,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
942,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
943,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
944,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
945,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
946,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
947,0.086610707,0.055841558,0.00013487,9.65E-05,0.05
948,0.099150409,0.068934706,0.000137829,0.000103102,0.05
949,0.099150409,0.068934706,0.000137829,0.000103102,0.05
950,0.099150409,0.068934706,0.000137829,0.000103102,0.05
951,0.099150409,0.068934706,0.000137829,0.000103102,0.05
952,0.099150409,0.068934706,0.000137829,0.000103102,0.05
953,0.099150409,0.068934706,0.000137829,0.000103102,0.05
954,0.099150409,0.068934706,0.000137829,0.000103102,0.05
955,0.099150409,0.068934706,0.000137829,0.000103102,0.05
956,0.099150409,0.068934706,0.000137829,0.000103102,0.05
957,0.099150409,0.068934706,0.000137829,0.000103102,0.05
958,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
959,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
960,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
961,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
962,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
963,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
964,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
965,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
966,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
967,0.091452248,0.093440491,0.000272316,9.83E-05,0.05
968,0.090428417,0.075162536,0.000250256,0.000101425,0.05
969,0.090428417,0.075162536,0.000250256,0.000101425,0.05
970,0.090428417,0.075162536,0.000250256,0.000101425,0.05
971,0.090428417,0.075162536,0.000250256,0.000101425,0.05
972,0.090428417,0.075162536,0.000250256,0.000101425,0.05
973,0.090428417,0.075162536,0.000250256,0.000101425,0.05
974,0.090428417,0.075162536,0.000250256,0.000101425,0.05
975,0.090428417,0.075162536,0.000250256,0.000101425,0.05
976,0.090428417,0.075162536,0.000250256,0.000101425,0.05
977,0.090428417,0.075162536,0.000250256,0.000101425,0.05
978,0.090428417,0.075162536,0.000250256,0.000101425,0.05
979,0.071357414,0.076260079,0.000358882,0.00010424,0.05
980,0.071357414,0.076260079,0.000358882,0.00010424,0.05
981,0.071357414,0.076260079,0.000358882,0.00010424,0.05
982,0.071357414,0.076260079,0.000358882,0.00010424,0.05
983,0.071357414,0.076260079,0.000358882,0.00010424,0.05
984,0.071357414,0.076260079,0.000358882,0.00010424,0.05
985,0.071357414,0.076260079,0.000358882,0.00010424,0.05
986,0.071357414,0.076260079,0.000358882,0.00010424,0.05
987,0.071357414,0.076260079,0.000358882,0.00010424,0.05
988,0.071357414,0.076260079,0.000358882,0.00010424,0.05
989,0.051851689,0.089624922,0.000347185,0.000102,0.05
990,0.051851689,0.089624922,0.000347185,0.000102,0.05
991,0.051851689,0.089624922,0.000347185,0.000102,0.05
992,0.051851689,0.089624922,0.000347185,0.000102,0.05
993,0.051851689,0.089624922,0.000347185,0.000102,0.05
994,0.051851689,0.089624922,0.000347185,0.000102,0.05
995,0.051851689,0.089624922,0.000347185,0.000102,0.05
996,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
997,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
998,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
999,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1000,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1001,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1002,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1003,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1004,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1005,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1006,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1007,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1008,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1009,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1010,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1011,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1012,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1013,0.043666014,0.055230077,0.000296971,9.77E-05,0.05
1014,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1015,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1016,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1017,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1018,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1019,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1020,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1021,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1022,0.041775781,0.024466399,0.00046171,9.96E-05,0.05
1023,0.02358547,0.043656648,0.000278821,0.000103227,0.05
1024,0.02358547,0.043656648,0.000278821,0.000103227,0.05
1025,0.02358547,0.043656648,0.000278821,0.000103227,0.05
1026,0.02358547,0.043656648,0.000278821,0.000103227,0.05
1027,0.02358547,0.043656648,0.000278821,0.000103227,0.05
1028,0.02358547,0.043656648,0.000278821,0.000103227,0.05
1029,0.025956775,0.030624559,0.000254714,0.00010188,0.05
1030,0.025956775,0.030624559,0.000254714,0.00010188,0.05
1031,0.025956775,0.030624559,0.000254714,0.00010188,0.05
1032,0.025956775,0.030624559,0.000254714,0.00010188,0.05
1033,0.025956775,0.030624559,0.000254714,0.00010188,0.05
1034,0.016133696,0.031309623,0.00011866,0.000100002,0.05
1035,0.016133696,0.031309623,0.00011866,0.000100002,0.05
1036,0.016133696,0.031309623,0.00011866,0.000100002,0.05
1037,0.016133696,0.031309623,0.00011866,0.000100002,0.05
1038,0.016133696,0.031309623,0.00011866,0.000100002,0.05
1039,0.016133696,0.031309623,0.00011866,0.000100002,0.05
1040,0.016133696,0.031309623,0.00011866,0.000100002,0.05
1041,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1042,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1043,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1044,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1045,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1046,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1047,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1048,0.021729162,0.02212803,5.15E-05,1.00E-04,0.05
1049,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1050,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1051,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1052,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1053,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1054,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1055,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1056,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1057,0.019853072,0.030283483,0.000117062,1.00E-04,0.05
1058,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1059,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1060,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1061,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1062,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1063,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1064,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1065,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1066,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1067,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1068,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1069,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1070,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1071,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1072,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1073,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1074,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
1075,0.019789242,0.023755241,3.48E-05,9.79E-05,0.05
